Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,PreferredDayOfWeek,PreferredHour,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,AvgLinesPerInvoice,SupportTicketsCount,SatisfactionScore,SpendingCategory,PreferredTimeOfDay,Region,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Churn,RegMonth,RegWeekday,RegIsWeekend,AccountAgeDays,RegSeason,IsNewClient,AvgBasketValue,CancellationRate,SpendingVolatility,EngagementScore,ProductsPerTransaction
1,25.5,25.5,0.0,25.5,25.5,2,2.0,2,2,2,10,0.0,,1,1,1.0,0,0,0.0,1,1.0,2.0,0.0,Low,Matin,UK,Inconnu,Petit,Spécialisé,M,Pending,1,8,6,1,516,été,0,12.75,0.0,0.0,0.0,0.5
8,3450.8400000000006,28.28557377049181,21.91871459890079,7.800000000000001,118.8,1200,9.836065573770492,2,40,4,14,0.180327868852459,1.4297520661157024,48,48,6.0,0,0,0.0,122,15.25,2.0,4.0,VIP,Après-midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,3,1,0,276,printemps,1,383.42666666666673,0.0,0.7484475042447734,1.3333333333333333,0.3902439024390244
1,329.56,14.98,9.334344673097863,0.0,44.55,363,16.5,3,48,2,10,0.0,0.0,22,22,22.0,0,1,0.0,22,22.0,0.0,5.0,Medium,Matin,UK,Inconnu,Grand,Explorateur,Unknown,Active,1,1,4,0,350,hiver,1,164.78,0.0,0.5841267004441717,5.0,0.9565217391304348
5,971.22,15.66483870967742,6.346147596599158,-1.65,31.200000000000003,810,13.064516129032258,-1,48,2,10,0.3225806451612903,3.819672131147541,47,47,9.4,2,0,0.032258064516129,62,12.4,4.0,5.0,High,Matin,UK,Semaine,Moyen,Explorateur,M,Active,0,1,2,0,338,hiver,1,161.87,0.031746031746031744,0.38081062212224676,1.0,0.746031746031746
1,327.24999999999994,25.17307692307692,19.663021717857177,10.2,81.0,119,9.153846153846152,3,12,2,10,0.0,0.0,13,13,13.0,0,0,0.0,13,13.0,0.0,5.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,F,Active,1,1,0,0,333,hiver,1,163.62499999999997,0.0,0.7512690149364977,5.0,0.9285714285714286
2,385.64,6.536271186440678,4.673811447034564,1.68,25.5,153,2.593220338983051,1,10,2,11,0.0,2.0,51,51,25.5,0,0,0.0,59,29.5,2.0,5.0,Medium,Matin,UK,Inconnu,Petit,Explorateur,F,Active,1,7,2,0,527,été,0,128.54666666666665,0.0,0.6201755923332117,1.6666666666666667,0.85
7,992.68,19.09,12.628472653833777,-19.9,59.7,332,6.384615384615385,-2,32,2,15,0.0,4.901960784313726,46,46,6.571428571428571,4,0,0.0769230769230769,52,7.428571428571429,1.0,3.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,2,4,0,308,hiver,1,124.085,0.07547169811320754,0.6285949553924229,1.5,0.8679245283018868
2,254.18,15.88625,6.328255025413141,6.64,30.0,201,12.5625,1,24,2,12,0.0,12.133333333333333,15,15,7.5,0,0,0.0,16,8.0,0.0,5.0,Medium,Midi,Europe continentale,Inconnu,Moyen,Modéré,M,Active,0,1,6,1,348,hiver,1,84.72666666666667,0.0,0.374757866631913,5.0,0.8823529411764706
2,1517.88,94.8675,118.43577908160468,-21.25,360.0,923,57.6875,-5,288,2,12,0.0,5.533333333333333,14,14,7.0,2,0,0.125,16,8.0,1.0,2.0,High,Midi,Europe centrale,Inconnu,Grand,Modéré,Unknown,Suspended,1,5,2,0,240,printemps,1,505.96000000000004,0.11764705882352941,1.2354111568738588,1.0,0.8235294117647058
1,207.8,29.685714285714283,8.210446307688064,17.0,40.8,140,20.0,4,48,2,12,0.0,0.0,7,7,7.0,0,0,0.0,7,7.0,3.0,3.0,Medium,Midi,UK,Inconnu,Grand,Modéré,F,Suspended,1,4,4,0,259,printemps,1,103.9,0.0,0.2675657549060356,0.75,0.875
3,2103.0599999999995,11.683666666666664,11.20494363660261,0.39,67.6,766,4.255555555555556,1,40,1,13,0.0,0.6312849162011173,173,173,57.66666666666666,0,0,0.0,180,60.0,1.0,3.0,VIP,Midi,UK,Inconnu,Petit,Explorateur,F,Active,1,11,6,1,397,automne,0,525.7649999999999,0.0,0.8834151772570455,1.5,0.9558011049723757
1,77.3,25.766666666666666,16.67822932248305,15.3,45.0,20,6.666666666666667,2,12,2,12,0.0,0.0,3,3,3.0,0,0,0.0,3,3.0,1.0,2.0,Low,Midi,UK,Inconnu,Moyen,Spécialisé,F,Active,1,1,1,0,339,hiver,1,38.65,0.0,0.6230969858960043,1.0,0.75
5,473.14,6.5713888888888885,14.595070391538346,-49.95,49.95,656,9.11111111111111,-16,36,0,12,0.0,2.1549295774647885,50,50,10.0,20,0,0.2777777777777778,72,14.4,4.0,4.0,Medium,Midi,UK,Inconnu,Moyen,Explorateur,M,Suspended,1,5,1,0,591,printemps,0,78.85666666666667,0.273972602739726,1.9276609094741919,0.8,0.684931506849315
3,2515.84,28.267865168539327,32.976108206338715,7.56,244.8,1784,20.04494382022472,3,96,2,13,0.1797752808988764,1.431818181818182,55,55,18.33333333333333,0,0,0.0,89,29.666666666666668,1.0,5.0,VIP,Midi,UK,Semaine,Grand,Explorateur,M,Active,1,3,5,1,300,printemps,1,628.96,0.0,1.1267001544678927,2.5,0.6111111111111112
1,396.87,16.53625,4.668632434059018,5.04,25.200000000000003,191,7.958333333333333,2,12,2,14,0.0,0.0,24,24,24.0,0,0,0.0,24,24.0,3.0,1.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,1,3,1,0,276,printemps,1,198.435,0.0,0.26622752493030255,0.25,0.96
4,2560.0,640.0,261.27890589687235,320.0,960.0,8000,2000.0,1000,3000,2,10,0.0,74.0,1,1,0.25,0,0,0.0,4,1.0,3.0,4.0,VIP,Matin,UK,Inconnu,Grand,Spécialisé,M,Active,0,2,0,0,319,hiver,1,512.0,0.0,0.4076113976550271,1.0,0.2
1,456.9,21.75714285714286,8.372563611497462,15.9,54.0,133,6.333333333333333,1,12,2,14,0.0,0.0,21,21,21.0,0,0,0.0,21,21.0,3.0,5.0,Medium,Après-midi,Europe continentale,Inconnu,Moyen,Explorateur,Unknown,Active,1,1,0,0,354,hiver,1,228.45,0.0,0.36790926101997634,1.25,0.9545454545454546
17,11341.1,99.48333333333332,280.71714668938154,-1293.6,1293.6,7998,70.15789473684211,-720,720,0,10,0.0,2.150442477876106,38,38,2.235294117647059,28,0,0.2456140350877192,114,6.705882352941177,3.0,1.0,VIP,Matin,UK,Inconnu,Grand,Explorateur,F,Active,0,10,3,0,435,automne,0,630.0611111111111,0.24347826086956523,2.793668734676214,0.25,0.33043478260869563
3,711.41,30.93086956521739,54.12499531077397,0.5700000000000001,152.64,546,23.73913043478261,1,144,2,16,0.0,7.636363636363637,21,21,7.0,0,0,0.0,23,7.666666666666667,1.0,3.0,High,Après-midi,UK,Inconnu,Grand,Explorateur,F,Closed,1,3,5,1,286,printemps,1,177.8525,0.0,1.6950680030879228,1.5,0.875
4,812.9999999999999,3.4159663865546213,3.0283494047102337,0.42,22.950000000000003,557,2.3403361344537816,1,16,6,14,0.5294117647058824,0.3924050632911392,166,166,41.5,0,0,0.0,238,59.5,1.0,3.0,High,Après-midi,UK,Weekend,Petit,Explorateur,F,Active,1,12,1,0,367,hiver,0,162.59999999999997,0.0,0.6857727481646392,1.5,0.694560669456067
3,942.26,21.91302325581396,14.625662953616144,5.04,85.92,754,17.53488372093023,2,48,2,16,0.3953488372093023,6.071428571428571,33,33,11.0,0,0,0.0,43,14.333333333333334,0.0,3.0,High,Après-midi,UK,Semaine,Grand,Explorateur,F,Active,0,8,0,0,501,été,0,235.565,0.0,0.638312229264858,3.0,0.75
2,384.52,6.7459649122807015,8.317515910854532,0.39,45.0,168,2.9473684210526314,1,25,1,12,0.0,4.589285714285714,55,55,27.5,0,0,0.0,57,28.5,1.0,5.0,Medium,Midi,UK,Inconnu,Petit,Explorateur,M,Active,0,2,5,1,328,hiver,1,128.17333333333332,0.0,1.0737869335901167,2.5,0.9482758620689655
5,1098.4299999999998,16.153382352941176,21.002102141430672,0.78,72.0,2571,37.80882352941177,1,200,0,15,0.0,3.313432835820896,53,55,10.6,0,0,0.0,68,13.6,1.0,2.0,High,Après-midi,UK,Inconnu,Grand,Explorateur,F,Active,0,9,3,0,484,automne,0,183.07166666666663,0.0,1.2243708971968192,1.0,0.7681159420289855
5,1123.86,21.61269230769231,7.647859399444079,10.08,45.0,592,11.384615384615383,3,36,3,9,0.0,5.0588235294117645,31,35,6.2,0,0,0.0,52,10.4,1.0,3.0,High,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,3,2,0,660,printemps,0,187.30999999999997,0.0,0.33821091692131044,1.5,0.5849056603773585
3,646.3,20.196875,17.92020889090159,5.04,85.92,479,14.96875,4,48,3,8,0.0,7.193548387096774,27,27,9.0,0,0,0.0,32,10.666666666666666,4.0,3.0,High,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Suspended,0,1,1,0,346,hiver,1,161.575,0.0,0.8454174915359737,0.6,0.8181818181818182
3,886.6299999999999,29.55433333333333,27.85733998284008,-25.200000000000003,102.0,627,20.9,-12,72,1,8,0.0,6.965517241379311,23,23,7.666666666666667,3,0,0.1,30,10.0,0.0,3.0,High,Matin,UK,Inconnu,Grand,Explorateur,M,Active,0,3,2,0,296,printemps,1,221.65749999999997,0.0967741935483871,0.9117312323240594,3.0,0.7419354838709677
1,775.8499999999999,18.472619047619045,11.596510210871536,7.800000000000001,87.6,301,7.166666666666667,1,24,3,9,0.0,0.0,42,42,42.0,0,0,0.0,42,42.0,2.0,5.0,High,Matin,UK,Inconnu,Moyen,Explorateur,F,Suspended,1,3,6,1,278,printemps,1,387.92499999999995,0.0,0.5955290442704708,1.6666666666666667,0.9767441860465116
1,251.21,16.747333333333334,5.433243528325896,9.95,30.0,143,9.533333333333331,1,24,3,10,0.0,0.0,15,15,15.0,0,0,0.0,15,15.0,6.0,10.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,M,Active,1,1,6,1,362,hiver,1,125.605,0.0,0.30614422044584516,1.4285714285714286,0.9375
2,178.96,19.884444444444444,6.951811114938162,6.959999999999999,34.0,88,9.77777777777778,4,24,3,10,0.0,32.125,9,9,4.5,0,0,0.0,9,4.5,3.0,4.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,M,Active,0,12,2,0,394,hiver,0,59.653333333333336,0.0,0.33287029173464283,1.0,0.9
1,154.95,19.36875,5.525585780194324,11.7,30.0,93,11.625,3,24,3,11,0.0,0.0,8,8,8.0,0,0,0.0,8,8.0,0.0,3.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,M,Active,1,9,1,0,472,automne,0,77.475,0.0,0.2712776081101847,3.0,0.8888888888888888
7,1279.09,19.38015151515152,25.315288387267803,-76.5,76.5,461,6.984848484848484,-12,24,3,10,0.0,1.646153846153846,25,25,3.571428571428572,11,0,0.1666666666666666,66,9.428571428571429,2.0,4.0,High,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,1,12,4,0,371,hiver,0,159.88625,0.16417910447761194,1.2421540815556391,1.3333333333333333,0.373134328358209
3,724.0,3.731958762886598,4.055807743748369,-4.95,19.9,493,2.5412371134020617,-2,12,6,15,0.5927835051546392,1.3212435233160622,167,168,55.66666666666666,3,0,0.0154639175257731,194,64.66666666666667,2.0,2.0,High,Après-midi,UK,Weekend,Petit,Explorateur,M,Active,0,6,2,0,555,été,0,181.0,0.015384615384615385,0.8571096974805922,0.6666666666666666,0.8564102564102564
1,628.2800000000002,8.26684210526316,7.063697466252136,0.55,42.5,261,3.4342105263157894,1,12,3,13,0.0,0.0,68,68,68.0,0,0,0.0,76,76.0,2.0,2.0,High,Midi,UK,Inconnu,Petit,Explorateur,M,Active,1,2,2,0,310,hiver,1,314.1400000000001,0.0,0.7622550795637562,0.6666666666666666,0.8831168831168831
6,3093.86,38.67325,38.22203164704682,-51.0,179.0,1947,24.3375,-12,100,3,13,0.0875,3.1265822784810124,65,66,10.833333333333334,1,0,0.0125,80,13.333333333333334,3.0,2.0,VIP,Midi,UK,Semaine,Grand,Explorateur,M,Active,0,3,4,0,294,printemps,1,441.98,0.012345679012345678,0.9634207342994793,0.5,0.8024691358024691
1,380.39,9.50975,7.265441729560634,1.25,29.85,83,2.075,1,6,3,13,0.0,0.0,33,33,33.0,0,0,0.0,40,40.0,0.0,3.0,Medium,Midi,UK,Inconnu,Petit,Explorateur,M,Active,1,12,5,1,370,hiver,0,190.195,0.0,0.6913049054031384,3.0,0.8048780487804879
6,1739.9199999999998,18.70881720430108,35.020698564329265,-32.34,179.0,1820,19.56989247311828,-49,108,2,13,0.0,2.7934782608695654,82,82,13.666666666666666,1,0,0.010752688172043,93,15.5,5.0,4.0,High,Midi,UK,Inconnu,Grand,Explorateur,Unknown,Active,0,12,4,0,28,hiver,1,248.55999999999997,0.010638297872340425,1.7769051385126577,0.6666666666666666,0.8723404255319149
9,2842.57,25.15548672566372,24.86040246453148,-15.0,122.4,1399,12.380530973451329,-3,64,4,10,0.0,2.008928571428572,81,81,9.0,8,0,0.0707964601769911,113,12.555555555555555,5.0,1.0,VIP,Matin,Europe continentale,Inconnu,Moyen,Explorateur,M,Active,0,3,1,0,290,printemps,1,284.257,0.07017543859649122,0.9504851783216288,0.16666666666666666,0.7105263157894737
1,335.32000000000005,14.579130434782613,2.911470907608352,10.08,20.4,262,11.391304347826088,3,24,3,14,0.0,0.0,23,23,23.0,0,0,0.0,23,23.0,0.0,5.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,1,10,3,0,442,automne,0,167.66000000000003,0.0,0.18688276087014982,5.0,0.9583333333333334
1,40.5,13.5,5.5677643628300215,8.5,19.5,30,10.0,10,10,3,15,0.0,0.0,3,3,3.0,0,0,0.0,3,3.0,2.0,4.0,Low,Après-midi,UK,Inconnu,Moyen,Spécialisé,Unknown,Active,1,1,2,0,723,hiver,0,20.25,0.0,0.3839837491606911,1.3333333333333333,0.75
1,409.57,22.753888888888888,18.78568076046186,6.72,91.8,183,10.166666666666666,2,24,3,16,0.0,0.0,18,18,18.0,0,0,0.0,18,18.0,1.0,5.0,Medium,Après-midi,UK,Inconnu,Moyen,Modéré,F,Active,1,3,2,0,282,printemps,1,204.785,0.0,0.7908465366801074,2.5,0.9473684210526315
5,2100.6,42.86938775510204,44.4814757515307,5.04,254.4,1856,37.87755102040816,2,240,4,12,0.0,4.0625,33,33,6.6,0,0,0.0,49,9.8,5.0,4.0,VIP,Midi,UK,Inconnu,Grand,Explorateur,Unknown,Active,0,3,2,0,296,printemps,1,350.09999999999997,0.0,1.0139525082922425,0.6666666666666666,0.66
15,2504.13,27.823666666666668,22.514349304537795,9.96,158.39999999999998,1603,17.81111111111111,1,96,4,14,0.0555555555555555,2.50561797752809,46,47,3.066666666666667,0,0,0.0,90,6.0,5.0,3.0,VIP,Après-midi,UK,Semaine,Grand,Explorateur,F,Active,0,6,2,0,569,été,0,156.508125,0.0,0.7811063583584483,0.5,0.5054945054945055
5,737.81,5.019115646258503,7.575709101506203,-19.9,54.08,395,2.687074829931973,-2,32,4,11,0.0,1.5273972602739727,116,116,23.2,1,0,0.0068027210884353,147,29.4,3.0,1.0,High,Matin,UK,Inconnu,Petit,Explorateur,M,Active,0,7,0,0,522,été,0,122.96833333333332,0.006756756756756757,1.2586083316434171,0.25,0.7837837837837838
8,5055.790000000001,29.05626436781609,19.18284928715326,-5.0,117.0,2418,13.89655172413793,-4,96,2,13,0.1666666666666666,1.393063583815029,132,133,16.5,4,0,0.0229885057471264,174,21.75,4.0,3.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,2,4,0,308,hiver,1,561.7544444444445,0.022857142857142857,0.6382313201800967,0.6,0.7542857142857143
2,1000.39,20.0078,14.496073400780512,10.2,84.0,523,10.46,1,36,4,12,0.32,3.755102040816327,42,42,21.0,0,0,0.0,50,25.0,1.0,2.0,High,Midi,Europe continentale,Semaine,Moyen,Explorateur,M,Active,0,12,2,0,387,hiver,0,333.4633333333333,0.0,0.6900329116223741,1.0,0.8235294117647058
4,1484.06,20.90225352112676,8.586779572140136,10.2,59.7,419,5.901408450704225,1,48,4,12,0.0,1.6142857142857143,54,54,13.5,0,0,0.0,71,17.75,0.0,1.0,High,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,1,9,5,1,475,automne,0,296.812,0.0,0.3920500492726645,1.0,0.75
1,171.8,9.042105263157897,10.958422219638177,0.85,51.0,40,2.1052631578947367,1,8,4,12,0.0,0.0,18,18,18.0,0,0,0.0,19,19.0,3.0,4.0,Medium,Midi,UK,Inconnu,Petit,Modéré,F,Active,1,10,0,0,431,automne,0,85.9,0.0,1.0912474956662752,1.0,0.9
7,879.08,15.156551724137932,9.147920203037264,-6.25,34.8,538,9.275862068965518,-1,36,2,13,0.0,3.0,50,50,7.142857142857143,5,0,0.0862068965517241,58,8.285714285714286,4.0,3.0,High,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,1,6,1,362,hiver,1,109.885,0.0847457627118644,0.566204989729971,0.6,0.847457627118644
2,149.58,7.479000000000001,10.721612653642028,1.25,49.9,75,3.75,1,12,2,17,0.0,1.368421052631579,18,18,9.0,0,0,0.0,20,10.0,1.0,5.0,Medium,Après-midi,UK,Inconnu,Petit,Modéré,Unknown,Active,1,2,3,0,309,hiver,1,49.86000000000001,0.0,1.264490229230101,2.5,0.8571428571428571
8,1340.15,31.90833333333333,15.791454916314194,-1.45,70.2,1775,42.26190476190476,-1,192,4,14,0.0,6.146341463414634,8,9,1.0,1,0,0.0238095238095238,42,5.25,2.0,3.0,High,Après-midi,UK,Inconnu,Grand,Modéré,Unknown,Active,0,10,3,0,449,automne,0,148.90555555555557,0.023255813953488372,0.47986188654284717,1.0,0.18604651162790697
2,336.13,11.590689655172412,16.655447613969276,0.65,76.5,145,5.0,1,30,4,15,0.0,1.4642857142857142,27,27,13.5,0,0,0.0,29,14.5,3.0,3.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,1,4,4,0,623,printemps,0,112.04333333333334,0.0,1.32283838853315,0.75,0.9
2,425.19,7.0865,5.378104330192998,0.78,30.0,271,4.516666666666667,1,24,2,16,0.0,2.6779661016949152,51,51,25.5,0,0,0.0,60,30.0,0.0,4.0,Medium,Après-midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,1,8,1,0,507,été,0,141.73,0.0,0.6650719508060344,4.0,0.8360655737704918
3,204.0,68.0,29.44486372867092,51.0,102.0,80,26.666666666666668,20,40,0,11,0.3333333333333333,127.5,1,1,0.3333333333333333,0,0,0.0,3,1.0,1.0,4.0,Medium,Matin,UK,Semaine,Grand,Spécialisé,F,Active,0,12,2,0,373,hiver,0,51.0,0.0,0.42673715548798435,2.0,0.25
3,633.66,48.74307692307692,65.67860678899629,-102.0,175.2,106,8.153846153846153,-8,16,0,11,0.3076923076923077,8.75,11,11,3.6666666666666665,1,0,0.0769230769230769,13,4.333333333333333,1.0,2.0,High,Matin,UK,Semaine,Moyen,Modéré,M,Active,1,1,1,0,339,hiver,1,158.415,0.07142857142857142,1.320356738095679,1.0,0.7857142857142857
4,2047.0,6.498412698412698,5.474196798934873,0.39,59.0,1198,3.803174603174603,1,25,4,13,0.3015873015873015,0.7579617834394905,223,223,55.75,0,0,0.0,315,78.75,1.0,1.0,VIP,Midi,UK,Semaine,Petit,Explorateur,M,Active,0,2,2,0,324,hiver,1,409.4,0.0,0.7300474139138379,0.5,0.7056962025316456
1,609.95,6.777222222222223,5.827570470660295,0.55,40.8,322,3.577777777777778,1,48,6,13,1.0,0.0,85,85,85.0,0,0,0.0,90,90.0,3.0,3.0,High,Midi,UK,Weekend,Petit,Explorateur,F,Active,1,1,4,0,343,hiver,1,304.975,0.0,0.7493125828408123,0.75,0.9340659340659341
2,226.35,4.527,3.980063198144533,0.42,17.700000000000003,64,1.28,1,6,6,14,0.78,3.591836734693877,45,45,22.5,0,0,0.0,50,25.0,4.0,5.0,Medium,Après-midi,UK,Weekend,Petit,Explorateur,F,Active,0,2,2,0,331,hiver,1,75.45,0.0,0.7201127552278873,1.0,0.8823529411764706
1,215.7,11.352631578947369,6.495606927510711,3.3,30.0,132,6.947368421052632,1,24,6,15,1.0,0.0,17,17,17.0,0,0,0.0,19,19.0,2.0,4.0,Medium,Après-midi,UK,Weekend,Moyen,Modéré,Unknown,Active,1,3,5,1,293,printemps,1,107.85,0.0,0.5258480256612846,1.3333333333333333,0.85
5,1352.36,14.541505376344087,8.566945443444183,-35.95,35.95,1008,10.838709677419354,-3,96,2,9,0.0,2.510869565217391,80,80,16.0,3,0,0.032258064516129,93,18.6,1.0,4.0,High,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,4,6,1,250,printemps,1,225.39333333333332,0.031914893617021274,0.5512300923232336,2.0,0.851063829787234
4,1607.73,15.762058823529411,160.34258125970845,-1136.3,1136.3,1114,10.92156862745098,-1,36,0,10,0.0,1.0396039603960396,98,97,24.5,1,0,0.0098039215686274,102,25.5,4.0,2.0,High,Matin,Europe continentale,Inconnu,Moyen,Explorateur,F,Active,1,5,2,0,240,printemps,1,321.546,0.009708737864077669,9.565804710972062,0.4,0.9514563106796117
1,400.54,16.0216,9.03351384198493,5.04,56.0,217,8.68,1,25,0,11,0.0,0.0,25,25,25.0,0,0,0.0,25,25.0,0.0,1.0,Medium,Matin,Europe continentale,Inconnu,Moyen,Explorateur,F,Active,1,4,5,1,629,printemps,0,200.27,0.0,0.5307088547483745,1.0,0.9615384615384616
3,371.88,6.524210526315789,4.530273543999153,0.85,24.9,144,2.526315789473684,1,20,0,12,0.0,1.75,51,51,17.0,0,0,0.0,57,19.0,2.0,2.0,Medium,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,1,1,2,0,359,hiver,1,92.97,0.0,0.6020928744822601,0.6666666666666666,0.8793103448275862
1,88.19999999999999,17.639999999999997,9.63252303397194,12.75,34.8,38,7.6,1,24,0,12,0.0,0.0,5,5,5.0,0,0,0.0,5,5.0,1.0,4.0,Low,Midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,1,11,1,0,59,automne,1,44.099999999999994,0.0,0.5167662571873359,2.0,0.8333333333333334
1,174.79999999999998,12.485714285714284,16.060779133455085,1.9,63.6,60,4.285714285714286,1,20,0,12,0.0,0.0,14,14,14.0,0,0,0.0,14,14.0,999.0,5.0,Medium,Midi,UK,Inconnu,Petit,Modéré,Unknown,Active,1,2,6,1,327,hiver,1,87.39999999999999,0.0,1.190947605235017,0.005,0.9333333333333333
15,6657.36,18.595977653631284,9.88224798474478,-13.75,59.400000000000006,3557,9.935754189944134,-11,48,2,11,0.0,0.6162464985994398,211,212,14.066666666666666,8,0,0.0223463687150838,358,23.866666666666667,1.0,2.0,VIP,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,7,1,0,542,été,0,416.085,0.022284122562674095,0.5042998190454419,1.0,0.5877437325905293
2,286.79,5.0314035087719295,4.071124554449865,0.42,20.65,197,3.456140350877193,1,24,6,16,0.5087719298245614,3.607142857142857,50,50,25.0,0,0,0.0,57,28.5,1.0,3.0,Medium,Après-midi,UK,Weekend,Petit,Explorateur,Unknown,Active,0,10,0,0,88,automne,1,95.59666666666668,0.0,0.6749879275244839,1.5,0.8620689655172413
4,588.13,17.297941176470587,6.267041145844479,6.24,35.400000000000006,357,10.5,1,64,0,15,0.0,4.181818181818182,26,26,6.5,0,0,0.0,34,8.5,0.0,4.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,1,8,6,1,502,été,0,117.626,0.0,0.3424997974036171,4.0,0.7428571428571429
2,674.52,19.272,12.211412405662848,4.949999999999999,79.2,320,9.142857142857142,1,48,0,13,0.0,2.294117647058824,33,33,16.5,0,0,0.0,35,17.5,2.0,4.0,High,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,1,2,5,1,307,hiver,1,224.84,0.0,0.6023782757331714,1.3333333333333333,0.9166666666666666
2,553.36,5.320769230769231,3.987561897698405,0.72,17.9,364,3.5,1,48,0,14,0.0,2.0388349514563107,96,96,48.0,0,0,0.0,104,52.0,2.0,2.0,High,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,0,12,0,0,375,hiver,0,184.45333333333335,0.0,0.6308665531225418,0.6666666666666666,0.9142857142857143
2,388.25,20.434210526315788,10.52624620006237,10.2,53.1,155,8.157894736842104,2,18,3,10,0.0,10.61111111111111,19,19,9.5,0,0,0.0,19,9.5,1.0,5.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,F,Active,0,6,3,0,561,été,0,129.41666666666666,0.0,0.4910955869887908,2.5,0.95
2,511.3499999999999,18.2625,11.556166102994538,9.36,63.0,325,11.607142857142858,2,30,0,14,0.0,8.592592592592593,28,28,14.0,0,0,0.0,28,14.0,2.0,2.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,4,1,0,262,printemps,1,170.44999999999996,0.0,0.5999307516155503,0.6666666666666666,0.9655172413793104
3,631.9000000000001,28.72272727272728,19.17904813711795,15.0,76.5,192,8.727272727272727,2,24,3,13,0.0,4.761904761904762,22,22,7.333333333333333,0,0,0.0,22,7.333333333333333,2.0,5.0,High,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,1,6,2,0,212,été,1,157.97500000000002,0.0,0.6452654213436225,1.6666666666666667,0.9565217391304348
3,881.07,18.355625,8.47357266113987,7.800000000000001,47.400000000000006,431,8.979166666666666,1,24,2,15,0.3125,2.48936170212766,44,44,14.666666666666666,0,0,0.0,48,16.0,4.0,4.0,High,Après-midi,UK,Semaine,Moyen,Explorateur,M,Active,1,5,6,1,579,printemps,0,220.2675,0.0,0.43778346920545685,0.8,0.8979591836734694
7,1314.17,17.522266666666667,12.982055554280086,-27.25,62.400000000000006,705,9.4,-5,30,1,15,0.0,3.0,53,53,7.571428571428571,1,0,0.0133333333333333,75,10.714285714285714,2.0,10.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,3,3,0,302,printemps,1,164.27125,0.013157894736842105,0.7008891399691949,3.3333333333333335,0.6973684210526315
2,637.5000000000002,13.858695652173918,5.933868743144693,5.04,29.700000000000003,564,12.26086956521739,1,25,0,12,0.0,4.333333333333333,40,40,20.0,0,0,0.0,46,23.0,6.0,1.0,High,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,1,3,0,351,hiver,1,212.50000000000009,0.0,0.39935327313044006,0.14285714285714285,0.851063829787234
7,658.2600000000001,14.00553191489362,16.304748282593692,-25.200000000000003,76.45,209,4.446808510638298,-12,36,3,13,0.0,1.5,37,38,5.285714285714286,1,0,0.0212765957446808,47,6.714285714285714,2.0,2.0,High,Midi,UK,Inconnu,Petit,Explorateur,F,Active,1,4,5,1,272,printemps,1,82.28250000000001,0.020833333333333332,1.0865824933810275,0.6666666666666666,0.7708333333333334
18,5367.8,19.30863309352518,11.921993582316968,-15.0,90.0,2455,8.83093525179856,-4,96,2,12,0.0539568345323741,0.7472924187725631,111,111,6.166666666666667,4,0,0.014388489208633,278,15.444444444444445,0.0,2.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,M,Active,0,6,3,0,561,été,0,282.5157894736842,0.014336917562724014,0.5870406702122138,2.0,0.3978494623655914
